npi,pagerank,indegree,outdegree,community_id,doctor_self_pats,total_pats_in_community,total_doctors_in_community,total_links_in_community
4004362302,7.395107707728865e-05,0.0,1.0,8,5,57,8,11
4004578173,7.395107707728865e-05,0.0,2.0,10,2,307,53,59
4011526044,7.395107707728865e-05,0.0,1.0,396,4,11,3,2
7055606640,0.00013692964799230217,1.0,1.0,396,7,11,3,2
4013766261,0.00016841893344980892,2.0,1.0,366,9,25,5,6
4016234881,7.395107707728865e-05,0.0,1.0,397,2,3,2,1
3767128588,0.00013692964799230217,1.0,0.0,397,3,3,2,1
4016664565,7.395107707728865e-05,0.0,1.0,93,11,425,16,15
7711292210,0.00013692964799230217,1.0,1.0,93,11,425,16,15
4020118412,7.395107707728865e-05,0.0,2.0,30,4,1026,92,103
1694575041,0.00010544036253479542,1.0,0.0,30,3,1026,92,103
6391497382,0.0003384111789004769,2.0,1.0,109,17,667,66,71
4020502261,7.395107707728865e-05,0.0,1.0,398,2,25,4,3
8688593114,0.00019990821890731567,2.0,1.0,398,18,25,4,3
4023023305,7.395107707728865e-05,0.0,1.0,103,2,820,70,104
4023747534,7.395107707728865e-05,0.0,1.0,4,2,782,64,67
4023875963,0.0001240095599219064,1.0,3.0,115,29,479,12,11
4025924752,7.395107707728865e-05,0.0,1.0,399,2,4,2,1
5203536234,0.00013692964799230217,1.0,0.0,399,4,4,2,1
4026180070,7.395107707728865e-05,0.0,1.0,400,10,11,2,1
3286428551,0.00013692964799230217,1.0,0.0,400,3,11,2,1
4026302226,7.395107707728865e-05,0.0,1.0,103,3,820,70,104
4029614228,7.395107707728865e-05,0.0,1.0,401,2,2,2,1
1693678699,0.00013692964799230217,1.0,0.0,401,2,2,2,1
7304823909,0.0001550865421433199,1.0,0.0,162,14,166,10,10
8580830501,0.00017083118487207328,2.0,1.0,162,14,166,10,10
4037774505,7.395107707728865e-05,0.0,1.0,402,2,2,2,1
7040320107,0.00013692964799230217,1.0,0.0,402,2,2,2,1
4038615265,7.395107707728865e-05,0.0,1.0,19,3,1295,117,246
4040534484,7.395107707728865e-05,0.0,1.0,31,3,600,44,60
4041439571,7.395107707728865e-05,0.0,1.0,403,3,4,2,1
6692965694,0.00013692964799230217,1.0,0.0,403,3,4,2,1
4042328272,7.395107707728865e-05,0.0,1.0,97,3,550,8,8
4044916394,7.395107707728865e-05,0.0,1.0,140,5,85,14,16
4045309058,7.395107707728865e-05,0.0,1.0,404,5,6,2,1
2329869690,0.00013692964799230217,1.0,0.0,404,3,6,2,1
6067729823,0.00013319156320672508,1.0,0.0,26,3,799,102,138
6098620540,0.00018022420208252589,2.0,0.0,26,10,799,102,138
4060912511,7.395107707728865e-05,0.0,1.0,113,5,43,9,8
4061378019,7.395107707728865e-05,0.0,1.0,141,2,130,24,42
4064918595,7.395107707728865e-05,0.0,2.0,109,5,667,66,71
5013279991,0.00010544036253479542,1.0,0.0,109,4,667,66,71
4065676096,7.395107707728865e-05,0.0,1.0,405,2,2,2,1
8805942511,0.00013692964799230217,1.0,0.0,405,2,2,2,1
4065988442,7.395107707728865e-05,0.0,1.0,29,2,168,28,36
1794745522,0.00016694427490405694,1.0,0.0,37,4,236,34,42
2714858750,0.00016694427490405694,1.0,0.0,37,8,236,34,42
9857887350,0.00016694427490405694,1.0,0.0,37,4,236,34,42
4068840306,7.395107707728865e-05,0.0,5.0,66,16,223,29,49
0564487693,8.654679126029136e-05,1.0,0.0,66,2,223,29,49
2217283017,0.00017437339739107807,2.0,0.0,66,6,223,29,49
5259657220,0.0001995517174075294,3.0,3.0,66,24,223,29,49
4076737661,7.395107707728865e-05,0.0,1.0,305,2,98,19,20
7755023132,0.0002261600274688263,1.0,0.0,77,2,551,25,25
4081688115,7.395107707728865e-05,0.0,2.0,161,7,266,13,13
0780829573,0.0002496065494211688,4.0,0.0,17,18,1130,84,198
4417646855,0.000190736338758436,2.0,4.0,17,25,1130,84,198
4870757956,0.00013817093529382848,1.0,0.0,17,8,1130,84,198
5665623091,0.00013817093529382848,1.0,10.0,139,56,349,31,35
8732740365,0.00021033148258404826,3.0,0.0,17,9,1130,84,198
4220443826,0.00016177768320807537,1.0,0.0,66,2,223,29,49
5519328296,0.0002242919933816469,2.0,1.0,66,6,223,29,49
9327706530,0.00016177768320807537,1.0,0.0,66,4,223,29,49
4096770349,7.395107707728865e-05,0.0,1.0,406,4,6,2,1
9475746661,0.00013692964799230217,1.0,0.0,406,4,6,2,1
4098074279,7.395107707728865e-05,0.0,1.0,407,14,15,2,1
4448893221,0.00013692964799230217,1.0,0.0,407,3,15,2,1
4098551736,7.395107707728865e-05,0.0,1.0,84,2,498,53,65
4101067634,7.395107707728865e-05,0.0,1.0,408,3,3,2,1
4191609362,0.00013692964799230217,1.0,0.0,408,2,3,2,1
4101353690,7.395107707728865e-05,0.0,1.0,85,6,22,7,6
4102786562,7.395107707728865e-05,0.0,2.0,10,6,307,53,59
4064522313,0.00010544036253479542,1.0,0.0,10,2,307,53,59
8816191278,0.00010544036253479542,1.0,2.0,10,5,307,53,59
4103171911,7.395107707728865e-05,0.0,2.0,132,9,197,33,46
4109659220,7.395107707728865e-05,0.0,2.0,120,2,13,4,4
4112913186,7.395107707728865e-05,0.0,1.0,409,3,3,2,1
0202288092,0.00013692964799230217,1.0,0.0,409,2,3,2,1
4120136049,7.395107707728865e-05,0.0,1.0,49,5,1240,85,205
4120556215,0.0001113226623286343,1.0,1.0,43,4,845,92,136
4120662922,7.395107707728865e-05,0.0,1.0,410,13,14,2,1
9323427657,0.00013692964799230217,1.0,0.0,410,3,14,2,1
4123105459,7.395107707728865e-05,0.0,2.0,284,5,11,4,4
1050444600,0.00010544036253479542,1.0,0.0,284,4,11,4,4
0489246589,0.0001084648763912596,1.0,0.0,123,3,631,78,136
8102738022,0.00026609033137901274,3.0,3.0,123,22,631,78,136
4123750475,7.395107707728865e-05,0.0,1.0,411,7,9,2,1
7898015238,0.00013692964799230217,1.0,0.0,411,6,9,2,1
4130710225,0.00017729441481968954,2.0,1.0,41,21,891,100,119
4134245335,7.395107707728865e-05,0.0,1.0,113,3,43,9,8
4136598219,7.395107707728865e-05,0.0,2.0,52,6,1745,99,105
8080877632,0.00010544036253479542,1.0,0.0,52,4,1745,99,105
4139864353,7.395107707728865e-05,0.0,1.0,26,5,799,102,138
4139920503,7.395107707728865e-05,0.0,1.0,412,5,6,2,1
9125882544,0.00013692964799230217,1.0,0.0,412,3,6,2,1
4141300643,7.395107707728865e-05,0.0,1.0,43,3,845,92,136
4278270129,0.00015796183616880079,2.0,3.0,43,10,845,92,136
7593904047,0.00012120579738933296,1.0,0.0,11,3,530,36,77
8278112890,0.00012120579738933296,1.0,0.0,11,6,530,36,77
9909590826,0.00012120579738933296,1.0,0.0,11,5,530,36,77
4143012303,0.0010465084508125865,1.0,1.0,10,3,307,53,59
4149193151,7.395107707728865e-05,0.0,1.0,30,2,1026,92,103
4149384351,7.395107707728865e-05,0.0,1.0,61,12,592,40,46
4149627478,7.395107707728865e-05,0.0,1.0,264,3,123,29,30
4154013676,7.395107707728865e-05,0.0,1.0,109,3,667,66,71
4155217392,7.395107707728865e-05,0.0,1.0,56,2,384,30,39
4157997804,7.395107707728865e-05,0.0,1.0,24,5,220,50,58
4158608114,7.395107707728865e-05,0.0,1.0,413,4,5,2,1
4053065746,0.00013692964799230217,1.0,0.0,413,3,5,2,1
4160566443,7.395107707728865e-05,0.0,1.0,68,5,470,50,96
4161021101,7.395107707728865e-05,0.0,1.0,56,8,384,30,39
4165906791,7.395107707728865e-05,0.0,1.0,414,3,5,2,1
0235738768,0.00013692964799230217,1.0,0.0,414,4,5,2,1
4172441602,7.395107707728865e-05,0.0,1.0,84,9,498,53,65
4178774340,0.0001341922686594713,1.0,1.0,68,2,470,50,96
4179359806,7.395107707728865e-05,0.0,1.0,30,4,1026,92,103
4180357230,7.395107707728865e-05,0.0,1.0,30,37,1026,92,103
4187659474,7.395107707728865e-05,0.0,1.0,24,7,220,50,58
4197965955,7.395107707728865e-05,0.0,1.0,111,3,1070,128,210
2021228420,0.00011683935510427141,1.0,0.0,19,7,1295,117,246
3889885658,0.0002153318119498837,2.0,0.0,195,14,83,10,9
4202504518,7.395107707728865e-05,0.0,1.0,41,6,891,100,119
4208457648,7.395107707728865e-05,0.0,1.0,91,4,959,54,59
4211049338,7.395107707728865e-05,0.0,1.0,415,5,5,2,1
6630495812,0.00013692964799230217,1.0,0.0,415,2,5,2,1
4212491635,0.00015895784715344227,1.0,1.0,24,11,220,50,58
7944437175,0.0002901937399724075,1.0,0.0,12,3,26,5,4
4216811007,7.395107707728865e-05,0.0,1.0,416,2,6,2,1
3762617280,0.00013692964799230217,1.0,0.0,416,6,6,2,1
4217908663,7.395107707728865e-05,0.0,1.0,30,2,1026,92,103
4219148202,0.00021514909319864914,1.0,2.0,417,7,16,3,3
6058931171,0.00016620428232306056,1.0,1.0,417,12,16,3,3
9387685716,0.00016620428232306056,1.0,0.0,417,3,16,3,3
4221900596,7.395107707728865e-05,0.0,1.0,418,7,7,2,1
8101093083,0.00013692964799230217,1.0,0.0,418,2,7,2,1
1018931386,0.00018842139004342549,1.0,0.0,141,2,130,24,42
1636516080,0.00018842139004342549,1.0,0.0,141,2,130,24,42
3825623227,0.00018842139004342549,1.0,0.0,141,5,130,24,42
6371945448,0.00018842139004342549,1.0,1.0,141,8,130,24,42
7261858641,0.00018842139004342549,1.0,0.0,141,3,130,24,42
4235778243,7.395107707728865e-05,0.0,1.0,109,6,667,66,71
9011530996,0.00015543943611917815,1.0,0.0,123,7,631,78,136
4241575544,7.395107707728865e-05,0.0,1.0,419,4,10,2,1
7417564618,0.00013692964799230217,1.0,0.0,419,8,10,2,1
4243755808,7.395107707728865e-05,0.0,1.0,244,2,374,29,72
4247735778,7.395107707728865e-05,0.0,1.0,4,3,782,64,67
4247762483,7.395107707728865e-05,0.0,1.0,132,2,197,33,46
4249487679,7.395107707728865e-05,0.0,1.0,420,4,5,2,1
5894158936,0.00013692964799230217,1.0,0.0,420,3,5,2,1
0886341138,0.0001800906677876018,1.0,0.0,99,5,199,28,32
6415050703,0.00014814238446351265,1.0,2.0,56,11,384,30,39
6824721836,0.0002113083032414439,2.0,0.0,56,4,384,30,39
8358106891,0.00022227284467967595,3.0,2.0,56,51,384,30,39
9365879724,0.00014814238446351265,1.0,0.0,56,3,384,30,39
5404263481,0.00015438061216227725,1.0,0.0,95,8,209,15,14
4277668876,0.00013685025312273023,1.0,1.0,3,11,848,55,83
4506123994,0.00011880395879999557,1.0,0.0,43,9,845,92,136
4279785637,0.0001289237791677247,1.0,2.0,70,8,395,39,56
4285294997,7.395107707728865e-05,0.0,1.0,421,6,11,2,1
1318612872,0.00013692964799230217,1.0,0.0,421,7,11,2,1
5902080156,0.00014276042865213388,1.0,0.0,248,2,57,8,8
4292547686,7.395107707728865e-05,0.0,1.0,106,9,356,37,87
4294352961,7.395107707728865e-05,0.0,1.0,398,7,25,4,3
4295621046,7.395107707728865e-05,0.0,1.0,422,4,5,2,1
5584447777,0.00013692964799230217,1.0,0.0,422,3,5,2,1
4303706472,7.395107707728865e-05,0.0,1.0,83,4,83,12,15
4308791148,7.395107707728865e-05,0.0,1.0,395,4,40,8,7
4292372443,0.0002489471296960054,2.0,0.0,395,7,40,8,7
4309500304,7.395107707728865e-05,0.0,1.0,423,6,9,2,1
2520574560,0.00013692964799230217,1.0,0.0,423,5,9,2,1
4311509763,7.395107707728865e-05,0.0,1.0,424,4,8,2,1
6111144635,0.00013692964799230217,1.0,0.0,424,6,8,2,1
4311580720,7.395107707728865e-05,0.0,1.0,42,2,434,77,97
4314645889,0.00030296581757359166,4.0,1.0,68,9,470,50,96
0920013814,0.00020863606440514403,2.0,0.0,17,6,1130,84,198
4316831116,7.395107707728865e-05,0.0,1.0,425,3,3,2,1
4293286178,0.00013692964799230217,1.0,0.0,425,2,3,2,1
4322000748,7.395107707728865e-05,0.0,2.0,426,4,10,3,2
0853470820,0.00010544036253479542,1.0,0.0,426,2,10,3,2
7806868756,0.00010544036253479542,1.0,0.0,426,8,10,3,2
4325238910,7.395107707728865e-05,0.0,1.0,427,6,6,2,1
1847918458,0.00013692964799230217,1.0,0.0,427,2,6,2,1
4325314757,7.395107707728865e-05,0.0,1.0,4,4,782,64,67
4329226969,7.395107707728865e-05,0.0,1.0,109,2,667,66,71
4331486287,7.395107707728865e-05,0.0,1.0,19,4,1295,117,246
0446262132,0.00012098371595308945,1.0,0.0,26,2,799,102,138
0455422737,0.00012098371595308945,1.0,0.0,26,2,799,102,138
0490985858,0.00012098371595308945,1.0,0.0,26,10,799,102,138
1247267179,0.00012098371595308945,1.0,0.0,26,3,799,102,138
1756767040,0.00012098371595308945,1.0,0.0,26,7,799,102,138
2128085630,0.00012098371595308945,1.0,0.0,26,4,799,102,138
2921618485,0.00012098371595308945,1.0,0.0,26,7,799,102,138
3379869700,0.00012098371595308945,1.0,0.0,26,2,799,102,138
3424607847,0.00012098371595308945,1.0,0.0,26,2,799,102,138
3478467778,0.00012098371595308945,1.0,0.0,26,2,799,102,138
3573867536,0.00012098371595308945,1.0,0.0,26,10,799,102,138
3734556983,0.00012098371595308945,1.0,0.0,26,15,799,102,138
3842371154,0.00012098371595308945,1.0,0.0,26,2,799,102,138
4357312579,0.00014197657292476062,2.0,2.0,26,19,799,102,138
4539101242,0.00012098371595308945,1.0,0.0,26,2,799,102,138
4666734773,0.00012098371595308945,1.0,0.0,26,3,799,102,138
4964631402,0.00012098371595308945,1.0,0.0,26,2,799,102,138
5020258214,0.00012098371595308945,1.0,0.0,26,2,799,102,138
5369649294,0.00012098371595308945,1.0,1.0,161,4,266,13,13
5516874457,0.00012098371595308945,1.0,0.0,26,4,799,102,138
5604770516,0.00017358671918017157,2.0,2.0,27,14,675,27,28
5914827480,0.00012098371595308945,1.0,0.0,26,2,799,102,138
6282231866,0.00012098371595308945,1.0,3.0,33,25,566,18,17
6316552104,0.00012098371595308945,1.0,0.0,26,2,799,102,138
6605895467,0.0002762707755174027,4.0,0.0,26,8,799,102,138
6698372106,0.00012098371595308945,1.0,0.0,26,4,799,102,138
6751443783,0.00012098371595308945,1.0,0.0,26,6,799,102,138
7003136988,0.00012098371595308945,1.0,0.0,26,6,799,102,138
7125259012,0.00012098371595308945,1.0,0.0,26,3,799,102,138
7617432781,0.00012098371595308945,1.0,0.0,26,2,799,102,138
7857897531,0.00012098371595308945,1.0,0.0,26,18,799,102,138
8118384618,0.00012098371595308945,1.0,4.0,26,12,799,102,138
8528958194,0.00012098371595308945,1.0,0.0,26,3,799,102,138
8734885029,0.00012098371595308945,1.0,0.0,26,3,799,102,138
8799538318,0.00012098371595308945,1.0,6.0,168,13,218,20,41
8941839825,0.00012098371595308945,1.0,0.0,26,4,799,102,138
8952393265,0.00012098371595308945,1.0,0.0,26,2,799,102,138
8971737403,0.00012098371595308945,1.0,0.0,26,5,799,102,138
9040809664,0.0002694848912693217,4.0,3.0,168,17,218,20,41
9085673586,0.00020922624519104864,2.0,0.0,26,12,799,102,138
9519796161,0.00018396228686810297,2.0,0.0,26,13,799,102,138
9850472043,0.00012098371595308945,1.0,0.0,26,2,799,102,138
4337512051,0.00013692964799230217,1.0,1.0,428,5,6,3,2
3355357727,0.00019061511215643317,1.0,0.0,428,3,6,3,2
4340195941,7.395107707728865e-05,0.0,1.0,1,2,301,60,77
4341012632,7.395107707728865e-05,0.0,2.0,43,5,845,92,136
4342536886,7.395107707728865e-05,0.0,1.0,429,5,5,2,1
5083078073,0.00013692964799230217,1.0,0.0,429,2,5,2,1
1171984738,0.0001314231878880352,1.0,0.0,18,2,223,34,36
4377394241,0.0001314231878880352,1.0,0.0,18,3,223,34,36
4379913250,0.0001314231878880352,1.0,0.0,18,4,223,34,36
4824842417,0.0001314231878880352,1.0,3.0,43,11,845,92,136
5238088665,0.0001314231878880352,1.0,0.0,18,4,223,34,36
5455180488,0.0001314231878880352,1.0,0.0,18,2,223,34,36
6688092591,0.0001314231878880352,1.0,2.0,160,4,336,40,54
4345266401,7.395107707728865e-05,0.0,1.0,71,2,392,47,120
4345413462,7.395107707728865e-05,0.0,2.0,1,6,301,60,77
4346586253,7.395107707728865e-05,0.0,1.0,430,3,13,2,1
7503543937,0.00013692964799230217,1.0,0.0,430,12,13,2,1
0928645563,9.756208087167619e-05,1.0,0.0,73,2,212,29,31
0964882351,9.756208087167619e-05,1.0,0.0,73,3,212,29,31
2803806682,9.756208087167619e-05,1.0,0.0,73,4,212,29,31
4776303886,9.756208087167619e-05,1.0,1.0,73,8,212,29,31
8292398386,9.756208087167619e-05,1.0,0.0,73,4,212,29,31
8921689292,9.756208087167619e-05,1.0,0.0,73,2,212,29,31
4352810273,7.395107707728865e-05,0.0,1.0,92,3,336,32,41
4365779964,7.395107707728865e-05,0.0,2.0,53,9,947,47,47
4101980903,0.00010544036253479542,1.0,0.0,53,2,947,47,47
6323346060,0.00010544036253479542,1.0,1.0,53,9,947,47,47
4366401352,0.0003789954258988159,2.0,3.0,431,6,10,4,5
3086010638,0.0001842744309621413,1.0,0.0,431,2,10,4,5
7296855676,0.0001842744309621413,1.0,1.0,431,4,10,4,5
9079092791,0.0001842744309621413,1.0,1.0,431,4,10,4,5
4366662048,7.395107707728865e-05,0.0,1.0,42,4,434,77,97
4366948066,7.395107707728865e-05,0.0,1.0,113,2,43,9,8
6760632296,0.00012506198775079198,1.0,0.0,178,4,131,15,19
8663097768,0.00012506198775079198,1.0,1.0,178,6,131,15,19
4369538689,7.395107707728865e-05,0.0,1.0,432,6,8,3,2
9387698787,0.00019990821890731567,2.0,0.0,432,2,8,3,2
4369684944,7.395107707728865e-05,0.0,1.0,7,5,78,16,16
4371013061,7.395107707728865e-05,0.0,1.0,52,3,1745,99,105
4373492367,7.395107707728865e-05,0.0,1.0,84,8,498,53,65
4377936811,7.395107707728865e-05,0.0,1.0,433,2,4,2,1
2685374083,0.00013692964799230217,1.0,0.0,433,4,4,2,1
4379325320,7.395107707728865e-05,0.0,2.0,240,9,51,6,6
7276260585,0.00010544036253479542,1.0,0.0,240,7,51,6,6
4379763968,7.395107707728865e-05,0.0,1.0,74,4,374,40,47
4380203641,7.395107707728865e-05,0.0,1.0,4,5,782,64,67
4383735281,7.395107707728865e-05,0.0,1.0,20,5,420,38,47
4387239033,0.00010746230044076256,1.0,2.0,98,30,828,36,37
7078333108,0.00011961823518322907,1.0,1.0,98,12,828,36,37
4388062089,7.395107707728865e-05,0.0,1.0,434,3,4,2,1
7908140955,0.00013692964799230217,1.0,0.0,434,3,4,2,1
4401616651,7.395107707728865e-05,0.0,1.0,236,3,10,4,3
4403593579,7.395107707728865e-05,0.0,1.0,74,4,374,40,47
4405557664,7.395107707728865e-05,0.0,2.0,305,5,98,19,20
4408246271,7.395107707728865e-05,0.0,1.0,435,2,5,2,1
8337776953,0.00013692964799230217,1.0,0.0,435,5,5,2,1
4412062039,7.395107707728865e-05,0.0,1.0,53,5,947,47,47
5195331021,0.0002996124964379247,7.0,12.0,17,50,1130,84,198
4417956599,7.395107707728865e-05,0.0,1.0,53,7,947,47,47
0580566167,0.00011886172857582817,1.0,0.0,48,4,17,5,4
2455162165,0.00011886172857582817,1.0,0.0,48,4,17,5,4
4426088293,7.395107707728865e-05,0.0,2.0,10,7,307,53,59
4431169742,7.395107707728865e-05,0.0,1.0,281,2,6,4,3
4431795018,0.0001341922686594713,1.0,5.0,68,31,470,50,96
4435852409,7.395107707728865e-05,0.0,1.0,25,2,423,23,23
4436914955,0.00010544036253479542,1.0,1.0,266,7,30,4,4
4442397549,7.395107707728865e-05,0.0,1.0,25,5,423,23,23
4442430159,7.395107707728865e-05,0.0,1.0,246,4,21,4,3
3262534287,0.0001591250097503253,1.0,0.0,43,3,845,92,136
0422465881,0.00014825037310286208,1.0,0.0,126,3,80,12,16
4460828744,7.395107707728865e-05,0.0,1.0,17,2,1130,84,198
4466584289,7.395107707728865e-05,0.0,1.0,92,4,336,32,41
1504077679,0.00014626941071222086,1.0,0.0,32,5,543,46,80
2657297073,0.00014626941071222086,1.0,0.0,32,4,543,46,80
3140603156,0.00014626941071222086,1.0,0.0,32,2,543,46,80
4705892207,0.00014626941071222086,1.0,0.0,32,2,543,46,80
5203499768,0.00015886512489522356,2.0,2.0,32,13,543,46,80
6340805928,0.00020924798162723438,2.0,1.0,32,14,543,46,80
7803675447,0.00014626941071222086,1.0,1.0,32,16,543,46,80
9507371610,0.00014626941071222086,1.0,0.0,32,6,543,46,80
9818556745,0.00014626941071222086,1.0,0.0,32,2,543,46,80
4476551839,9.598857488967821e-05,1.0,1.0,31,17,600,44,60
4478655389,7.395107707728865e-05,0.0,1.0,436,3,4,2,1
0203501163,0.00013692964799230217,1.0,0.0,436,3,4,2,1
4480478020,7.395107707728865e-05,0.0,1.0,111,7,1070,128,210
3661887703,0.0001315745672126349,1.0,0.0,11,3,530,36,77
4941160625,0.0001315745672126349,1.0,0.0,11,2,530,36,77
6322722903,0.0002020549563336366,3.0,6.0,49,43,1240,85,205
6787432728,0.00017056567087612984,2.0,0.0,49,12,1240,85,205
9002852755,0.0001315745672126349,1.0,1.0,49,13,1240,85,205
4483598687,7.395107707728865e-05,0.0,1.0,103,2,820,70,104
4485524177,7.395107707728865e-05,0.0,1.0,10,4,307,53,59
4486720564,7.395107707728865e-05,0.0,1.0,55,4,260,27,31
3055257896,0.00021565286163606904,3.0,0.0,55,5,260,27,31
4495371959,7.395107707728865e-05,0.0,1.0,437,8,10,2,1
2657714441,0.00013692964799230217,1.0,0.0,437,6,10,2,1
4497999681,7.395107707728865e-05,0.0,1.0,81,3,114,21,21
7461464487,0.00012861701931959736,1.0,2.0,61,18,592,40,46
4503457837,7.395107707728865e-05,0.0,1.0,19,2,1295,117,246
4508532222,0.00010544036253479542,1.0,1.0,26,9,799,102,138
4508594421,7.395107707728865e-05,0.0,1.0,438,5,8,2,1
3364256137,0.00013692964799230217,1.0,0.0,438,5,8,2,1
4509008254,0.0004393459976216206,2.0,1.0,96,11,427,35,50
4513838991,7.395107707728865e-05,0.0,1.0,37,2,236,34,42
4514503383,7.395107707728865e-05,0.0,1.0,24,6,220,50,58
4515585584,7.395107707728865e-05,0.0,1.0,104,2,13,4,4
6088925388,0.00013692964799230217,1.0,2.0,104,3,13,4,4
4515745474,7.395107707728865e-05,0.0,1.0,371,19,28,4,3
4521370094,7.395107707728865e-05,0.0,1.0,123,2,631,78,136
4521669640,7.395107707728865e-05,0.0,1.0,244,4,374,29,72
4523762969,7.395107707728865e-05,0.0,1.0,80,3,202,38,39
7363745643,0.00018868880768848367,1.0,0.0,124,2,40,9,9
4527392389,7.395107707728865e-05,0.0,1.0,19,4,1295,117,246
4529556890,7.395107707728865e-05,0.0,2.0,253,3,58,16,20
1377358796,0.00017893475333520265,2.0,0.0,253,4,58,16,20
8150983842,0.00014102914707717973,1.0,1.0,51,9,369,11,11
8820693016,0.00014102914707717973,1.0,0.0,51,7,369,11,11
4531403698,7.395107707728865e-05,0.0,2.0,64,5,443,57,91
4536841849,7.395107707728865e-05,0.0,2.0,52,7,1745,99,105
4537636989,7.395107707728865e-05,0.0,2.0,348,2,10,3,3
4538405572,7.395107707728865e-05,0.0,1.0,439,3,4,2,1
5474693926,0.00013692964799230217,1.0,0.0,439,3,4,2,1
4538867568,7.395107707728865e-05,0.0,1.0,47,2,451,42,64
4540696546,7.395107707728865e-05,0.0,1.0,52,5,1745,99,105
4541904909,7.395107707728865e-05,0.0,1.0,111,5,1070,128,210
4544171572,7.395107707728865e-05,0.0,1.0,26,2,799,102,138
4545813102,7.395107707728865e-05,0.0,1.0,440,8,18,2,1
7495980615,0.00013692964799230217,1.0,0.0,440,12,18,2,1
4551269768,7.395107707728865e-05,0.0,2.0,17,19,1130,84,198
4551941274,7.395107707728865e-05,0.0,1.0,42,8,434,77,97
4557063474,7.395107707728865e-05,0.0,3.0,20,8,420,38,47
6056848180,9.494393404895982e-05,1.0,0.0,20,2,420,38,47
1548151463,0.00023935837831072883,1.0,0.0,56,15,384,30,39
4560243447,7.395107707728865e-05,0.0,1.0,441,2,4,2,1
5176410067,0.00013692964799230217,1.0,0.0,441,4,4,2,1
2389261169,0.00013986892055234526,1.0,0.0,111,3,1070,128,210
5835379918,0.00013986892055234526,1.0,0.0,111,3,1070,128,210
6014505324,0.00013986892055234526,1.0,0.0,111,2,1070,128,210
4568379043,7.395107707728865e-05,0.0,1.0,33,2,566,18,17
4569690676,7.395107707728865e-05,0.0,1.0,442,2,8,2,1
8847120515,0.00013692964799230217,1.0,0.0,442,8,8,2,1
4574549246,0.0002001442061362805,1.0,1.0,43,6,845,92,136
4577922259,7.395107707728865e-05,0.0,1.0,15,2,892,102,132
4578747160,7.395107707728865e-05,0.0,1.0,106,3,356,37,87
4580547681,7.395107707728865e-05,0.0,1.0,443,4,6,2,1
8278794697,0.00013692964799230217,1.0,0.0,443,4,6,2,1
4581633189,7.395107707728865e-05,0.0,2.0,91,10,959,54,59
0230868356,0.00010544036253479542,1.0,0.0,91,4,959,54,59
4582848956,7.395107707728865e-05,0.0,2.0,444,2,4,3,3
3269877021,0.00019526166553187442,2.0,0.0,444,3,4,3,3
5240919028,0.00010544036253479542,1.0,1.0,444,3,4,3,3
4584106642,7.395107707728865e-05,0.0,2.0,10,8,307,53,59
5252912493,0.00010544036253479542,1.0,1.0,10,7,307,53,59
4591232209,7.395107707728865e-05,0.0,2.0,445,3,18,6,6
5189857299,0.0001264332195064666,2.0,2.0,445,12,18,6,6
9988064737,0.00015929859139402343,2.0,0.0,445,3,18,6,6
4593278558,7.395107707728865e-05,0.0,2.0,18,5,223,34,36
4600429993,7.395107707728865e-05,0.0,1.0,446,3,3,2,1
1909989105,0.00013692964799230217,1.0,0.0,446,2,3,2,1
4604898115,7.395107707728865e-05,0.0,1.0,1,2,301,60,77
4608744506,7.395107707728865e-05,0.0,1.0,63,6,1162,54,55
4610039184,7.395107707728865e-05,0.0,1.0,447,3,4,2,1
6910558518,0.00013692964799230217,1.0,0.0,447,3,4,2,1
4610880908,7.395107707728865e-05,0.0,1.0,15,7,892,102,132
4612608358,0.00013056548288923917,1.0,1.0,123,2,631,78,136
4613683547,7.395107707728865e-05,0.0,3.0,90,12,794,33,35
5150432998,0.0001475469372760419,2.0,0.0,90,10,794,33,35
4614446929,7.395107707728865e-05,0.0,2.0,390,9,20,4,4
0167667386,0.0002489471296960054,2.0,0.0,390,8,20,4,4
4615871261,0.00013692964799230217,1.0,2.0,42,23,434,77,97
4616081749,7.395107707728865e-05,0.0,1.0,195,3,83,10,9
4621308913,7.395107707728865e-05,0.0,1.0,448,11,11,2,1
7769492434,0.00013692964799230217,1.0,0.0,448,2,11,2,1
4623006970,7.395107707728865e-05,0.0,1.0,113,4,43,9,8
0876321667,0.000133009822670887,1.0,0.0,131,3,91,13,15
1256927425,0.000133009822670887,1.0,0.0,131,3,91,13,15
1679031929,0.000133009822670887,1.0,0.0,131,2,91,13,15
5468190557,0.000133009822670887,1.0,0.0,131,4,91,13,15
4638564663,7.395107707728865e-05,0.0,1.0,449,2,6,3,2
5100247932,0.00019990821890731567,2.0,0.0,449,5,6,3,2
4643866151,7.395107707728865e-05,0.0,1.0,450,2,4,2,1
9271443462,0.00013692964799230217,1.0,0.0,450,4,4,2,1
4644672747,7.395107707728865e-05,0.0,1.0,451,3,4,2,1
1795786345,0.00013692964799230217,1.0,0.0,451,3,4,2,1
4651327205,7.395107707728865e-05,0.0,2.0,452,4,8,3,2
6494327465,0.00010544036253479542,1.0,0.0,452,2,8,3,2
9216454908,0.00010544036253479542,1.0,0.0,452,6,8,3,2
4651762929,7.395107707728865e-05,0.0,1.0,453,3,5,2,1
