source_npi,target_npi,sharedpats,community_id
3295479888,8810285054,2,20
0983195268,8837495678,2,180
0983607178,5040521237,2,109
0984500377,1052105939,2,91
0984500377,4519611003,2,91
0984500377,4849338394,2,91
0984500377,8130057108,2,91
0984500377,8153889378,2,91
8130057108,8153889378,2,91
0988208652,0888901330,2,52
0991464099,1052105939,2,91
0995395696,0357341673,2,19
0995395696,3939643075,2,19
1001463374,7342748472,2,181
1003713068,3204358873,2,11
1004660461,3341923222,2,43
1004660461,4445937869,2,43
4445937869,3262534287,2,43
4445937869,3517371403,3,43
1013921588,4969363624,2,143
1015249207,0386395240,3,29
1168239657,3971749210,2,19
1168239657,6177688905,2,19
1168239657,8208965993,2,19
1019753945,5948078532,2,
1019753945,7168180005,3,26
1019753945,7961400834,2,
1029949836,6101668251,2,42
1031401325,0244023800,2,1
1060908847,1033456526,3,19
1060908847,5462261329,2,19
1275295658,6177688905,2,19
2639422730,0400432665,2,19
2639422730,2689606218,4,19
3444959201,0648280657,2,182
3444959201,6017877215,2,182
3444959201,6866800415,2,182
3444959201,9454633802,2,182
3444959201,9930729516,2,182
3949382032,1033456526,2,19
3949382032,2976023127,2,19
4199341016,0190950031,2,19
4199341016,0650008768,3,19
4199341016,1033456526,2,19
4199341016,2021228420,2,19
4199341016,3889885658,2,
4199341016,5554544346,2,19
4199341016,7690855207,2,19
5462261329,1033456526,7,19
5462261329,1719449522,2,19
5462261329,8385261542,2,19
6034231868,0067186570,3,19
6034231868,0190950031,2,19
6034231868,1033456526,2,19
6034231868,8208965993,3,19
7690855207,1058240985,2,19
1048266432,3747656594,2,183
1048266432,6743157602,2,
3747656594,0966564012,2,183
3747656594,6743157602,4,
3747656594,7080481702,2,183
3747656594,7961400834,2,
1049332656,0479815821,2,103
1051734277,1973668724,2,30
1103554266,3438474300,2,43
1103554266,3517371403,4,43
1103554266,5088571149,2,43
1494435226,0941734431,2,
1494435226,2550800085,2,71
1494435226,2690462085,4,71
1494435226,4567377560,2,71
1494435226,6095740914,2,71
2121795417,0329757128,2,
2639271506,2866295111,2,
2639271506,4414324878,2,139
2639271506,7406037886,2,
2639271506,7407049409,2,139
2639271506,9806041032,2,139
4494736550,2050213191,2,47
4494736550,3554927377,3,47
4494736550,7300029921,2,47
5354661846,7509892465,2,98
5988262629,9062868639,2,91
6471617401,1494435226,2,71
6471617401,3346519048,3,
6471617401,3553212654,2,71
6471617401,5001901586,2,71
6471617401,6095740914,4,71
7145306345,0152053847,2,47
7145306345,0524431244,2,
7145306345,1216443410,2,47
7145306345,3608188235,2,47
7145306345,5489812556,3,47
7145306345,6502930399,2,
7145306345,7410193484,3,47
7145306345,8664890950,2,47
7169987916,0329757128,2,
7169987916,0888901330,2,
7169987916,1810854558,2,112
7169987916,1973668724,6,
7169987916,9716408536,2,112
9306672778,0716101136,2,41
9306672778,2687864323,2,41
9306672778,2954834365,2,41
9306672778,3161105138,2,41
9762148833,0293343016,2,98
9762148833,0520545142,3,98
9762148833,0941734431,3,
9762148833,1052105939,4,
9762148833,1216443410,2,
9762148833,2474254478,2,
9762148833,2890864733,4,
9762148833,6502930399,6,98
9762148833,9384820819,2,
9762148833,9387254202,3,
1054973379,3295479888,2,20
1059346688,0221840958,2,
1059346688,1973668724,2,30
1059346688,5634360939,2,
1059346688,7528373029,2,30
1059346688,8137134908,2,30
5634360939,1973668724,3,
5634360939,3149950608,3,60
5634360939,3259591657,2,60
5634360939,6470386877,2,60
7528373029,1973668724,2,30
7528373029,5022503754,2,
1065124986,6143255157,2,184
1065517175,3142159764,2,185
3142159764,8253603758,2,185
1117398893,3011848048,2,37
1213836181,7518162996,2,37
1864509239,5524744268,2,37
3236465399,1041234909,2,37
3236465399,1066441024,2,37
3236465399,1117398893,3,37
3236465399,1369664162,2,37
3236465399,7518162996,2,37
1073040357,1359216874,2,66
1075070883,9940587011,2,117
1077102349,0888901330,2,52
1077426146,3981829636,3,160
1080076117,9061484852,2,186
1084666788,5872770182,2,106
1101418743,2503159927,2,15
5088571149,3517371403,2,43
5088571149,8035150588,2,43
5088571149,8988961846,4,43
5088571149,9925881428,2,43
1108856704,9946042447,2,84
9946042447,3887253414,2,84
1109922990,8763675083,2,187
1110777711,6596922597,2,188
2534553638,0620642989,2,43
2534553638,1112729228,2,43
2534553638,1913173958,2,43
2534553638,3517371403,5,43
2534553638,7403420888,2,43
2534553638,7486696069,2,43
3287478207,0737457285,3,132
3287478207,1278473936,2,132
3287478207,6096802999,2,132
3287478207,6358886848,8,132
3287478207,7468903882,2,132
3287478207,8621229770,2,132
3287478207,9581107296,2,132
8237370698,0875059236,2,43
8237370698,2534553638,2,43
8237370698,3517371403,4,43
8237370698,4065955632,2,43
8237370698,4376941879,2,43
8237370698,4794595192,2,43
8237370698,5992794174,2,43
8237370698,6011713252,2,
8237370698,6541954575,2,43
8237370698,8207899456,2,
8237370698,8988961846,2,43
8988961846,3517371403,2,43
1113167438,3236465399,2,37
1114127138,2263059021,2,189
3494284494,3259024854,2,160
3494284494,6129187054,2,160
3494284494,9947303654,2,160
5520894646,1117051864,2,160
8226092177,1117051864,3,160
8418154571,1117051864,2,160
9947303654,1117051864,3,160
9947303654,3981829636,4,160
1117699137,9126320955,2,190
1117699137,9568991204,2,190
6343966958,0386395240,4,29
6343966958,1118085171,2,29
8596582355,1118085171,4,29
1120402338,1066441024,2,37
1125094439,0358690140,2,96
1125094439,0783617907,2,96
1125094439,1281970637,2,96
1125094439,4645290390,2,96
1125094439,5032855400,2,96
1129613566,2392624850,2,72
2392624850,1911768984,2,72
2392624850,3424465634,2,72
2392624850,4712447093,2,72
2392624850,5494871486,2,72
2392624850,5737116190,2,72
2392624850,6131402955,2,72
2392624850,8098879143,3,72
2392624850,9850821396,2,72
1131477692,7872427360,2,191
2918675273,0838634381,2,106
2918675273,0929718353,2,106
2918675273,1134597175,3,
2918675273,2866295111,2,
2918675273,2989467602,7,106
2918675273,3360484816,5,106
2918675273,3552796390,3,
2918675273,3655638626,2,
2918675273,3895932712,2,106
2918675273,3896414439,3,106
2918675273,4706802724,2,106
2918675273,4902823374,2,106
2918675273,5111491524,3,
2918675273,5427901803,2,106
2918675273,5554267915,3,
2918675273,5872770182,8,106
2918675273,6027867186,2,
2918675273,6168250123,6,106
2918675273,7481398045,2,
2918675273,7575344083,2,106
2918675273,8155444621,3,106
2918675273,8198589276,2,
1137524518,6472980867,2,96
1137524518,6502930399,2,
1139532831,6955475791,2,111
1142037274,2181317304,2,84
1143707107,3070632165,2,83
1143707107,3709260297,2,
3709260297,1499149511,5,111
3709260297,1586461282,3,111
3709260297,4368451239,3,
3709260297,4611862848,2,111
3709260297,4905784197,2,111
3709260297,6955475791,5,111
3709260297,9128997748,2,111
3709260297,9476733761,2,111
1146767945,3196014893,2,192
1151010259,8207899456,2,
1151010259,9973493078,2,61
9973493078,1800695384,2,61
9973493078,1973668724,4,
9973493078,5634360939,2,
9973493078,7183629035,2,61
1152315885,6358886848,2,132
1159527405,0807896066,2,193
1159527405,1955141412,2,193
1955141412,2864159580,2,193
1955141412,3135658010,2,193
1160296682,9116736430,2,84
9116736430,2181317304,2,84
9116736430,9946042447,2,84
1162593323,0270754811,2,78
1167812688,6955475791,2,111
1168267951,4053052344,2,194
1172589176,7689992118,2,195
7689992118,1033456526,3,
7689992118,3889885658,3,195
7689992118,4199341016,2,
7689992118,4316764103,3,
7689992118,8990806591,2,
1174974684,8936192755,2,1
1178290421,6804338533,2,24
1181395972,1550133047,2,196
1181395972,4494115256,2,196
1185735837,0280196853,2,81
1186822844,5111407751,2,81
5111407751,0716011864,2,81
5111407751,6690303788,2,81
1192445471,8979548550,2,197
1194614838,7506056147,2,198
1196201668,8153889378,2,91
1199498754,8504157759,2,199
1204859843,3988751663,2,82
1204859843,9221811861,2,82
1208171258,6013557853,2,47
6013557853,1208171258,2,47
6013557853,7410193484,2,47
1215748834,2538084268,2,70
2538084268,9459788384,2,70
3076680639,2890864733,2,
1216715314,3314032528,5,200
1216715314,4885694307,3,200
1216715314,7619917903,2,200
1216715314,8679297076,2,200
3314032528,1216715314,2,200
3314032528,4885694307,3,200
3314032528,7085716615,2,200
8679297076,3314032528,2,200
1218021960,4530894614,2,51
4530894614,3552796390,2,
4530894614,8150983842,3,51
4530894614,8820693016,2,51
4530894614,9127235965,2,
1224334981,3330341504,2,116
3330341504,1224334981,4,116
3330341504,8454962534,2,116
1226946782,3128396404,3,70
1226946782,4450832998,2,
1228103801,0329757128,2,
1228103801,3509514659,3,54
1228103801,6284091056,4,54
1230389574,0038673258,2,201
1231505801,8411898039,2,15
1231839592,2181317304,2,84
3807534302,0388426329,2,70
3807534302,2392775208,4,70
3807534302,3128396404,3,70
7895429477,2896901566,2,70
7895429477,8330991509,2,70
1246124702,3295479888,2,20
1246222985,2835367565,2,17
1246222985,3261478600,2,17
1246222985,4450832998,2,17
1246222985,8503105956,2,17
1246222985,9882462801,2,17
2835367565,3823649577,3,17
2835367565,7872369581,2,17
2835367565,8503105956,2,17
2835367565,9882462801,2,17
3261478600,3974537748,2,17
3261478600,4085672518,2,17
9882462801,2277668990,2,
9882462801,2835367565,3,17
9882462801,3128396404,2,
9882462801,3992532223,2,
9882462801,4085672518,3,17
9882462801,4450832998,5,17
9882462801,4726469337,2,17
9882462801,5195331021,2,17
9882462801,6743157602,7,17
9882462801,7234907498,3,17
9882462801,7872369581,4,17
9882462801,7961400834,2,
9882462801,8207899456,2,
9882462801,8732740365,2,17
1253795079,8346516279,2,202
8346516279,1253795079,2,202
1253825678,9958539581,2,203
9958539581,7191886481,2,203
1256605485,0537016732,2,6
1256605485,0581238764,2,6
1256605485,3552796390,3,
1256605485,3779248699,4,6
1256605485,6207630138,2,6
1256605485,7481398045,2,
1256605485,8742060921,2,6
8742060921,6295834186,2,6
1258522058,5675231300,2,204
1270251670,6365449426,2,205
1271436648,3261478600,2,17
1271775477,3806728350,2,42
1273285342,8576188105,2,206
1276514819,2259265106,2,192
1281288411,1313481140,2,111
1313481140,0841858643,2,111
1313481140,1006216426,3,111
1313481140,1499149511,5,111
1313481140,1586461282,2,111
1313481140,3459048291,2,111
1313481140,4230206787,2,111
1313481140,4602232908,2,111
1313481140,4674691429,2,
1313481140,5448442178,2,111
1313481140,6955475791,6,111
1313481140,7169103159,2,111
1313481140,7267573376,2,111
1313481140,8012528185,2,111
1313481140,8454962534,3,
1283334555,6437807169,2,207
1283334555,7843399465,2,207
1283390578,1723397719,2,117
1293756413,2052541087,2,
1293756413,3848572147,2,23
1293756413,9979265126,2,
5644852190,1742477585,2,92
7703755249,9957884926,2,92
9241071403,1298826910,3,92
9241071403,4020437050,2,92
9241071403,5038380746,2,92
9241071403,8207899456,2,
9241071403,8944218837,2,92
1300584795,0888901330,2,
1300584795,5040521237,2,109
9939786670,1302136370,2,47
9939786670,7410193484,2,47
1308336831,4234138286,2,141
9535845163,0250584036,2,49
9535845163,0745619834,2,49
9535845163,2824048233,2,49
9535845163,3475652501,3,
9535845163,3552796390,3,
9535845163,3655638626,2,
9535845163,4540148956,2,49
9535845163,6027867186,2,49
9535845163,7058697667,2,
9535845163,8198589276,2,49
1310460396,1875238978,2,208
1499149511,1313481140,2,111
1499149511,1586461282,4,111
1499149511,3052935797,2,111
1499149511,3289945578,2,111
1499149511,3686392672,2,111
1499149511,4903629117,2,111
1499149511,6585316279,2,
1499149511,6937672210,3,111
1499149511,6955475791,8,111
1499149511,8454962534,3,
1586461282,0609260011,2,111
1586461282,1071265885,2,111
1586461282,1313481140,2,111
1586461282,1407193644,3,111
1586461282,1499149511,2,111
1586461282,1842188533,5,111
1586461282,2761684657,3,111
1586461282,2821513811,2,111
1586461282,2886197587,2,111
1586461282,3052935797,5,111
1586461282,3265059745,2,
1586461282,3467863092,2,111
1586461282,3686392672,3,111
1586461282,3709260297,3,111
1586461282,3999306305,2,111
1586461282,4241892609,2,111
1586461282,4291797468,2,111
1586461282,4668465887,3,111
1586461282,6585316279,2,
1586461282,6937672210,2,111
1586461282,6955475791,16,111
1586461282,7319323665,4,111
1586461282,7961400834,2,
1586461282,8068070578,2,111
1586461282,8207899456,3,
1586461282,8247389252,3,111
1586461282,8305451948,2,111
1586461282,9240333073,2,111
1586461282,9582838480,2,111
1586461282,9846296011,2,111
3459048291,1499149511,2,111
4674691429,1199498754,2,199
5448442178,6955475791,2,111
1313675289,9161377813,2,84
9161377813,6502930399,2,
9161377813,7611012531,3,84
1317917752,4546095712,2,209
1318843728,3413094726,2,57
1320874137,0001159725,2,210
1320874137,4596029042,2,210
1321458868,5040521237,2,109
1322120294,5554267915,2,45
1323665977,2866295111,2,21
1324399375,9733440107,2,211
9733440107,1623309623,2,211
1330943662,3290165059,2,74
1330943662,4741423858,2,74
1330943662,5354288250,2,74
1330943662,5403441286,2,74
1330943662,8698467005,3,74
1330943662,9769765645,2,74
3290165059,4741423858,3,74
4741423858,1330943662,2,74
1334187277,1694095554,2,7
1334187277,5512727669,2,7
1335732495,0339606302,2,77
1339484077,7689992118,2,195
1339988309,2957238253,2,141
1339988309,3574222188,2,141
1339988309,4234138286,2,141
2957238253,1339988309,5,141
2957238253,4234138286,3,141
3574222188,1339988309,2,141
3574222188,3317945699,2,141
3574222188,3383165078,2,141
3574222188,4234138286,2,141
3574222188,6325107722,2,141
1343007242,6816087302,2,212
1343020150,2052541087,2,
1343020150,5261502394,2,
1343020150,9403462427,2,105
1343020150,9979265126,3,105
3458429409,3553212654,2,71
3458429409,6095740914,2,71
7725672236,0339606302,2,
7725672236,1494435226,2,71
7725672236,2060318045,2,71
7725672236,2690462085,2,71
7725672236,3339813753,5,71
7725672236,3553212654,3,71
1346845511,6013232509,3,161
1346845511,7385930422,2,161
7385930422,6013232509,2,161
1363465703,9814796018,2,213
1366103697,8244465611,2,214
1368396553,6589872281,2,215
6589872281,1875193781,2,215
6589872281,9682650989,3,215
1369356174,8207899456,2,63
1370239440,1973668724,2,
1370239440,2804596150,2,61
1370239440,7183629035,2,61
1370239440,9847957868,2,61
1370960069,6295834186,2,6
1373477220,2490248597,2,94
2490248597,3951145086,2,94
2490248597,8161373258,2,94
1375177638,1118085171,2,29
1378641222,3517371403,2,
1378641222,4345160771,2,18
1379097784,6996597613,2,96
1379097784,9137095510,2,96
9137095510,1137524518,2,96
9137095510,3464295046,3,96
1379100937,7321045238,2,216
1385998121,8090226504,2,217
8090226504,5914647102,2,217
8090226504,6865068220,2,217
1388995844,9028507437,2,218
1389645516,2371639354,3,219
1389645516,6397891117,2,219
1389645516,6916166318,2,219
1389645516,8840158650,2,219
1389645516,9419819246,2,219
2371639354,1389645516,2,219
9419819246,1389645516,2,219
1393956091,3136034330,2,164
3136034330,6472123361,2,164
3136034330,6555048481,3,164
1396311066,3747656594,2,183
1396311066,5711754688,2,183
1405543741,1052105939,2,91
1407059455,3079144639,2,220
1407193644,1586461282,2,111
1407193644,3052935797,2,111
1407193644,6937672210,2,111
1407193644,6955475791,3,111
6937672210,1586461282,2,111
1407578467,0479815821,2,103
1411989001,4388600003,2,205
1411989001,5147675548,2,205
1411989001,8126415609,2,205
1411989001,9715576529,2,205
4388600003,5147675548,2,205
8126415609,0957798115,2,205
8126415609,2416675990,2,205
8126415609,5773433593,2,205
8126415609,5847873932,4,205
8126415609,6517619437,2,205
9715576529,5216829937,2,
1417734814,8698467005,2,74
1419747896,7810126159,2,221
1428541770,0941734431,2,90
1429059310,6577765534,2,222
6577765534,1429059310,2,222
1431764728,5088571149,2,43
1431764728,8988961846,2,43
1431900645,1973668724,2,30
1440488701,9229038929,2,223
1443212545,0888901330,2,52
1443212545,1528376444,2,52
1445895671,4762492359,2,55
1445895671,4951609594,2,55
1445895671,8553400378,2,55
4951609594,4762492359,2,55
8553400378,4762492359,2,55
8553400378,4951609594,2,55
8553400378,5261502394,2,55
1451719306,7995220272,2,224
1454481292,1033456526,2,19
1454481292,2689606218,2,19
1457911390,1484247265,2,225
1458328222,8303540566,2,112
8303540566,2890864733,2,
8303540566,3566010763,3,112
8303540566,4536433203,4,112
8303540566,6992247247,2,112
8303540566,7183629035,3,
8303540566,7879732189,2,112
8303540566,9156656040,2,112
1462071068,8772868070,2,26
8772868070,4332659805,3,26
8772868070,5040521237,2,
8772868070,7889565428,2,26
8772868070,8416503731,2,26
8772868070,9979265126,2,
1463882095,5567139692,2,226
1465406265,7132269719,2,41
1467704541,3552796390,2,4
1467817165,6250678182,2,227
6250678182,1256684163,2,
6250678182,3408029039,2,227
6250678182,3481243124,2,227
6250678182,6019093406,2,227
6250678182,6744660393,2,227
6250678182,6785053124,2,227
6250678182,7055222232,3,
6250678182,8440559258,2,227
6250678182,8472929134,2,227
1467948463,9387254202,2,99
1468945095,6461057479,2,140
6461057479,1586161540,2,140
6461057479,2377719447,2,140
6461057479,4292131794,2,140
6461057479,5010816657,2,140
6461057479,6536705166,2,140
1473311466,8990806591,4,123
1473343010,4765809818,3,228
1473343010,6481682237,5,228
1473343010,7095605026,2,228
4765809818,7095605026,2,228
6481682237,1473343010,3,228
1477804124,0888901330,2,
1477804124,4332659805,5,
1477804124,5695474522,3,168
1477804124,5948078532,3,168
1477804124,8304469328,2,168
1477804124,8836765740,2,168
1477804124,9979265126,2,
5695474522,1477804124,2,168
5695474522,4332659805,5,
5695474522,5040521237,2,
5695474522,5948078532,2,168
5695474522,8836765740,3,168
5695474522,9228518939,7,168
8836765740,5695474522,2,168
1481229687,4712447093,2,72
1482237815,1302136370,2,47
1484440896,1973668724,2,30
1484567319,7692084543,2,20
1487212591,0888901330,2,52
1489975886,6955475791,2,111
1493893979,9092631208,2,30
9092631208,1973668724,5,30
9092631208,6682418839,2,
4567377560,6095740914,2,71
1495652516,0329757128,2,89
1498383713,4873566778,2,229
3289945578,1586461282,2,111
3686392672,1586461282,3,111
3686392672,9582838480,2,111
1500169510,8399822608,2,68
1500169510,9024077522,2,68
9024077522,2701798571,2,68
9024077522,7403310019,2,68
9024077522,8399822608,5,68
9024077522,9943567290,6,68
1502564103,6747545179,2,116
9938431973,1507715206,4,139
9938431973,2704385688,2,139
9938431973,5032855400,2,
1517005680,0479815821,3,103
1518496452,0737457285,2,132
1518858770,4498226258,2,230
1519779862,4091567305,2,66
1526972694,5331643985,2,231
8914246930,0888901330,2,52
1533405502,9011551271,2,80
1533572795,3177196045,2,11
3177196045,0049880119,2,11
3177196045,0426619309,2,
3177196045,0707278135,2,11
3177196045,2866295111,2,
3177196045,3204358873,4,11
3177196045,3265059745,2,
3177196045,3511854835,2,11
3177196045,3552796390,5,
3177196045,4142990030,7,11
3177196045,4482363487,6,11
3177196045,4594453407,5,11
3177196045,5119057807,2,11
3177196045,5312705563,2,11
3177196045,6027867186,2,
3177196045,6938614079,10,11
3177196045,7481398045,5,
3177196045,8926674992,4,11
3177196045,9900572834,2,
1534126551,5458475833,2,105
1534126551,9031163844,2,105
1535124519,5273125132,2,1
1542926389,0500320513,2,232
1556940079,5695474522,2,168
1568099945,0329757128,2,89
1570930305,8537527591,2,117
8537527591,0854814314,2,117
8537527591,0868911497,2,117
8537527591,1723397719,2,117
8537527591,1821776564,3,117
8537527591,7000492171,2,117
8537527591,7173291098,2,117
8537527591,8024029236,2,117
8537527591,9355502686,2,117
8537527591,9494284437,2,117
1842188533,1586461282,3,111
1842188533,2821513811,2,111
1842188533,4668465887,2,111
1842188533,6207630138,2,
1842188533,6887163653,2,111
1842188533,6955475791,6,111
1842188533,7319323665,3,111
1842188533,7908137877,2,111
2821513811,1586461282,5,111
2821513811,3052935797,2,111
2821513811,3709260297,2,111
2821513811,3762628675,2,111
2821513811,3837773289,2,111
2821513811,6955475791,4,111
2821513811,7319323665,2,111
2821513811,8068070578,3,111
3467863092,1586461282,2,111
3467863092,8068070578,2,111
4668465887,1209360334,2,111
4668465887,1586461282,3,111
4668465887,1842188533,7,111
4668465887,2002002369,3,111
4668465887,2821513811,3,111
4668465887,3515610109,2,111
4668465887,6747545179,2,
4668465887,6955475791,5,111
7319323665,1586461282,2,111
7319323665,1842188533,2,111
7319323665,2798847259,2,111
7319323665,6955475791,3,111
8068070578,1499149511,2,111
8068070578,1586461282,4,111
8068070578,3052935797,3,111
8068070578,3709260297,2,111
8068070578,6937672210,3,111
8068070578,6955475791,4,111
8068070578,9657323154,2,111
8247389252,1499149511,2,111
8247389252,6955475791,2,111
1589474753,7481398045,2,3
1590004070,2181317304,2,84
1590047172,2439502469,2,233
1590047172,4416482217,2,233
1590047172,6023334914,3,233
1598619754,0629339256,2,36
1604025760,3295479888,2,20
1608990264,7692084543,3,20
1616337007,1033456526,3,19
1616337007,5383374288,2,19
1616337007,8822916381,2,19
1617155038,3278574712,2,58
1626237417,4332659805,2,26
1628216804,9011551271,2,80
1633593445,6926761002,2,234
1636063457,7481398045,2,3
1639242839,3278574712,2,58
1640039012,0910496358,2,235
1641551057,9190254136,2,219
9190254136,1389645516,2,219
9190254136,4999466792,2,219
9190254136,5491426836,2,219
1645186348,3019159074,3,105
1645186348,3951145086,2,
3019159074,1343020150,2,105
3019159074,1645186348,2,105
3019159074,3951145086,2,
3019159074,9788279560,2,105
1652362925,0268948153,2,35
1652362925,9348559327,2,35
1656849245,4712447093,2,72
1658028737,4704557300,2,64
4704557300,5443812746,2,64
1658086121,1359216874,2,66
1658302360,4902260259,2,236
4902260259,6092574273,2,236
1658318202,8990806591,3,123
1659048475,6392997091,2,237
1659589387,3952409105,2,238
1661404600,3360484816,2,106
1661404600,3552796390,2,
1661404600,5872770182,2,106
3360484816,2918675273,4,106
3360484816,3552796390,2,
3360484816,3896414439,3,106
3360484816,5872770182,6,106
3360484816,6168250123,5,106
1664778768,1175510209,2,239
1669443837,2187618190,2,240
1669443837,2367191660,2,240
2187618190,2367191660,2,240
2367191660,5551245783,2,240
2367191660,7132269719,2,
1675753794,3514830178,3,62
1675753794,4791887721,2,62
1675753794,8858045119,2,62
3514830178,2601321429,2,62
3514830178,4791887721,2,62
4791887721,1492549908,2,62
1679808833,1033456526,2,19
1687534890,5964319582,2,241
1690825252,2989467602,2,106
1690825252,3360484816,2,106
1690825252,5872770182,3,106
2989467602,0838634381,2,106
2989467602,2918675273,3,106
2989467602,3360484816,2,106
2989467602,3552796390,3,
2989467602,5872770182,2,106
2989467602,6168250123,2,106
2989467602,8155444621,2,106
1691004220,0550174252,2,26
1691328395,6202649705,2,242
1695104768,7842945883,2,243
7842945883,1695104768,2,243
7842945883,7687398245,2,243
1696414794,0400432665,2,19
1696414794,2639422730,3,19
1705807383,8207899456,2,63
1716912790,3552796390,2,
1716912790,7481398045,2,
1717809113,8207899456,2,63
1720217118,4958111664,2,245
1724887761,7132269719,2,41
1726647993,6955475791,2,111
1733948603,1117051864,3,160
1733948603,3981829636,2,160
1742120367,3246308347,2,112
1750678239,9963400954,2,19
9963400954,5554544346,3,19
9963400954,9707571444,2,19
1755885673,3177196045,2,11
1756755873,7961400834,2,62
1758397045,3552796390,2,
1758397045,8207875465,2,3
8207875465,1758397045,3,3
8207875465,2547018389,4,3
8207875465,3552796390,5,
8207875465,5111491524,3,3
8207875465,6688573503,2,3
8207875465,7481398045,3,3
8207875465,7901736780,2,3
8207875465,8027038745,3,3
1760966047,4213901848,2,12
4213901848,7944437175,2,12
1765360963,3514050046,2,246
1765360963,7132269719,2,
1768376260,0296971039,2,247
1772827628,5115680245,2,248
1774283322,3951145086,3,94
1777063241,2672393477,2,249
2672393477,5404246158,3,249
2672393477,9630000413,2,249
1777299504,7731819817,2,45
1780084167,2493475392,2,42
2493475392,0924116224,2,42
2493475392,1271775477,2,42
2493475392,1663671355,2,42
2493475392,3806728350,4,42
1783338055,3246308347,2,112
1783906348,9979265126,2,105
1784573273,3806728350,3,42
1787656015,4558707729,3,56
1788256439,3436042328,3,123
1788256439,6323989688,3,123
1788256439,8990806591,4,123
3436042328,4240767101,2,123
3436042328,6323989688,8,123
3436042328,6998051072,2,123
3436042328,8990806591,8,123
6323989688,1788256439,6,123
6323989688,3436042328,8,123
6323989688,4240767101,3,123
6323989688,6998051072,2,123
6323989688,8990806591,10,123
1788464790,5843083213,2,250
1795480899,0103942673,2,122
1795480899,4060943766,2,122
1795480899,4356060793,2,122
1795480899,8777126436,2,122
8777126436,0941814599,2,122
1800695384,0221840958,2,
1800695384,1973668724,2,
1807614603,1795480899,3,122
1808727603,8198589276,2,49
1808766025,2641180149,2,251
1810854558,8414304567,2,112
8414304567,1973668724,3,
8414304567,2827371504,3,
8414304567,2890864733,2,
8414304567,3566010763,2,112
8414304567,7183629035,3,
8414304567,7300898501,2,112
8414304567,7856224406,3,112
8414304567,9716408536,5,112
1814315739,8860288959,2,252
8860288959,6955475791,3,
1816254222,8129949484,2,253
8129949484,1377358796,2,253
8129949484,1932587717,2,253
8129949484,2315104586,2,253
8129949484,2857115819,4,253
8129949484,3433617066,2,253
8129949484,3759332217,5,253
8129949484,4221345709,2,253
8129949484,6131615618,2,253
8129949484,9128244276,2,253
4929285149,2317271001,2,84
1817000053,9940587011,2,117
1817089981,8437715502,2,10
1817151262,5040521237,2,109
1821776564,8537527591,3,117
1821952575,2503159927,2,15
1825201484,0329757128,2,89
1827392625,6609237527,2,117
1827392625,8626812253,2,117
1827392625,9940587011,2,117
8626812253,9940587011,2,117
1836878518,3234745587,2,170
1836878518,9978832951,2,170
1837457158,8905046790,2,254
1842151248,1973668724,2,
1842151248,3510608870,3,61
3510608870,7183629035,2,61
7908137877,1842188533,2,111
1842275440,8990806591,2,123
1848534533,5759049693,2,10
1848534533,7739371022,2,10
1848534533,9177928147,2,10
5759049693,4143012303,2,10
1848965274,6589872281,2,215
1853416423,3596482320,2,41
1853416423,6619789216,2,41
1853416423,8207899456,2,
1853868487,1361726304,2,255
1855226169,3057612587,2,256
1855226169,3066415187,2,256
1855279450,8525015161,2,257
1859854707,9132809344,2,41
9132809344,0800935952,2,41
1860865933,6743157602,2,
1861654549,5608575477,2,259
1863223403,0081282607,2,22
1863223403,6386505079,2,22
1863223403,9146004253,2,22
1863223403,9849840369,2,22
1866868023,4332659805,2,26
1868210249,9979265126,2,105
1868953701,2639271506,2,139
1870887196,0754523333,2,149
1872162536,3517371403,2,43
1872487106,3444959201,2,182
1874552565,9454495538,2,32
1879685363,4332659805,2,26
1880927562,1065541245,2,123
1882944084,3806728350,2,42
1886389466,9979265126,2,105
1891490902,1713351231,2,260
1913173958,1112729228,2,43
1913173958,8237370698,2,43
1919522156,6027867186,2,49
1924056137,4348285186,2,73
4348285186,0928645563,2,73
4348285186,0964882351,2,73
4348285186,2803806682,2,73
4348285186,4776303886,2,73
4348285186,6723481261,5,73
4348285186,8292398386,2,73
4348285186,8921689292,2,73
1930636927,2259265106,2,192
1935669725,2277668990,2,70
1935669725,6700186094,2,70
1935669725,6743157602,2,
1935669725,7234907498,2,
7234907498,2715160578,3,17
7234907498,3128396404,3,
7234907498,3974537748,2,17
7234907498,4085672518,2,17
7234907498,4315939137,2,17
7234907498,4450832998,2,17
7234907498,5112916806,2,17
7234907498,5195331021,3,17
7234907498,5600938841,2,17
7234907498,6473389908,2,17
7234907498,6743157602,6,17
7234907498,7872369581,2,17
7234907498,8207899456,2,
7234907498,8311687785,2,17
7234907498,8930577243,2,17
7234907498,9882462801,3,17
1935831612,1973668724,2,
1935831612,7183629035,2,
1942863134,1735084705,2,74
1942863134,8207899456,2,
1950235205,9584435722,2,120
1950733737,4255746572,4,99
1950733737,9387254202,2,99
4255746572,0886341138,2,99
4255746572,1950733737,2,99
4255746572,9387254202,7,99
1951322216,9585743964,2,50
2864159580,2444653619,3,193
2864159580,3135658010,2,193
2864159580,7961400834,2,
3135658010,1159527405,2,193
3135658010,1955141412,2,193
3135658010,2444653619,2,193
3135658010,2864159580,3,193
3135658010,4445692074,2,193
3135658010,8858679816,2,193
